id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price
762496,Old distillery quiet and central,2022963,Paul & Mercedes,Yarra,-37.80647479144131,144.98786442358826,Private room,96
762695,Richmond Central Loft 1BR APT+PARKING+WIFI+AC,50121,Frank & Vince,Yarra,-37.81466979881113,145.0015705009771,Entire home/apt,138
768096,Immaculate  and Spacious Apartment,3506639,David,Melbourne,-37.83397879728032,144.9837232321375,Entire home/apt,199
771720,Spacious rm for you or couple 2/45,2027601,Bill,Glen Eira,-37.88648638786624,145.0619923164544,Private room,50
780196,Snug Seaside Cottage Vic. Aust.,117431,Lorraine,Hobsons Bay,-37.871345497503846,144.81257615395765,Private room,46
780441,Prized Parkside Modern City Studio-suit Long Stays,3377890,Bernadette,Melbourne,-37.80536505988221,144.96948200459835,Entire home/apt,83
784043,4 Bedroom Melbourne Home & Garden,4133993,Kim,Banyule,-37.73070794994978,145.089952219487,Entire home/apt,550
785116,Beach Shack..minutes to the beach..,3579354,Kelly,Kingston,-38.02886254382957,145.1060161831964,Private room,150
788420,Room 101S in the heart of Melbourne,569413,Dina,Melbourne,-37.8254196751542,144.96133595220698,Private room,84
792570,Spacious Double-Storey Apartment,690940,Gerard,Yarra,-37.80791656116531,144.98274720689648,Entire home/apt,150
802320,A Resort in the City - Southbank,9256292,Pauline,Melbourne,-37.82391524556008,144.9672118355879,Entire home/apt,161
804841,Bed & Breakfast in comfortable home,4236662,Eileen,Bayside,-37.90957736323408,145.0132485271493,Private room,109
806245,Huge bright townhouse with terrace,2792025,Jo,Maribyrnong,-37.80270171736861,144.89798751291679,Entire home/apt,186
809366,Hip Central CBD 1br Apt w/roof pool LONSDALE ST,3427421,Miranda,Melbourne,-37.809241617352974,144.96765831314127,Entire home/apt,120
817054,SouthYarra Designers Delight (2br),3721646,Alex,Stonnington,-37.835832303699625,144.99309282819996,Entire home/apt,150
817310,Large Lovely Townhouse with Private Bathroom,4307780,Marta,Port Phillip,-37.87616856683256,144.98560719510337,Private room,75
817457,"Royal Stays 2Bdr ""Breathtaking"" Apt (RS2407)",4170460,Royal Stays,Melbourne,-37.807162940839014,144.96775900285706,Entire home/apt,226
822054,Gorgeous New Fun Light Filled Home!,4316715,Mary,Darebin,-37.76347870170277,145.01087449848538,Private room,100
822369,Large room in beautiful sharehouse in East Melb,1003092,Jules,Yarra,-37.808919462033636,144.9835848831604,Private room,84
822382,Sharehouse in the heart of Melb,1003092,Jules,Melbourne,-37.81062949014954,144.98344744727473,Private room,50
827095,Apartment - Heart of Melbourne,4338127,Richard,Melbourne,-37.826551533246544,144.96684285488251,Entire home/apt,109
828906,Family Friendly Share Home,4344982,Dimitrios & Eva,Stonnington,-37.88160748242955,145.0808241997982,Private room,60
834720,"Big, cute and handy, St Kilda East",4114350,Stephen,Port Phillip,-37.86168871584917,144.9988841117905,Entire home/apt,84
835521,Light-Filled Collingwood Warehouse Apartment,2843772,Peter And Alana,Yarra,-37.803025618326096,144.9852857455476,Entire home/apt,168
835730,Lovely pad in funky Brunswick,971810,Sarah & Mike,Moreland,-37.75707226684277,144.9699980733805,Entire home/apt,140
846825,Beautiful and quiet townhouse,4422138,Gershon,Glen Eira,-37.87943044590322,145.02483008178825,Private room,109
847063,Cosy 3 bedroom home!,2591026,Melissa And Fabrizio,Darebin,-37.77716047876785,145.02026410635705,Entire home/apt,300
849118,3 bedroom Apartment MT101,569413,Dina,Melbourne,-37.824614253820165,144.96121575246374,Entire home/apt,357
850845,Stylish/Central/RoofTrce/long stay,2474010,Kirk & Lyn,Port Phillip,-37.867039975474796,144.98314858068954,Entire home/apt,109
853643,Colourful Victorian Cottage from 1899 in Central Richmond,4257468,Carolyn,Yarra,-37.827424286209414,145.00540451492463,Entire home/apt,174
856570,Position Perfect - The Courtyard,913736,Danielle & Ruth,Moreland,-37.7673459089932,144.96799073768975,Entire home/apt,161
856573,Position Perfect - The Dome,913736,Danielle & Ruth,Moreland,-37.765987639304456,144.9699585312973,Entire home/apt,215
861920,Position Perfect - City Views,913736,Danielle & Ruth,Moreland,-37.76592158045684,144.97004152533788,Entire home/apt,215
862000,Position Perfect The Loft Brunswick,913736,Danielle & Ruth,Moreland,-37.76560329658727,144.96801684325945,Entire home/apt,210
862199,Great location CBD 1BR home,4518874,Y.Y.,Melbourne,-37.805436604044964,144.96247200331658,Entire home/apt,100
863143,"Stavroula's City Pad,  Central Melb",4500639,Stavroula,Port Phillip,-37.86070458713042,144.97510554891502,Entire home/apt,120
865195,Self contained Garden View Studio,606393,Barbara,Kingston,-37.989337677260906,145.0780369803956,Entire home/apt,72
866134,City Tropical Retreat,4549913,Libby,Port Phillip,-37.83839903190886,144.94885183415843,Private room,90
867464,Seddon (Milkbar)Apartment Melbourne,4542615,Darren & Bruce,Maribyrnong,-37.80792815606785,144.89823222651157,Entire home/apt,89
870066,Resort style stay in the City,4585163,Elena & Michael,Melbourne,-37.82606678416143,144.9689518214963,Entire home/apt,150
870859,Lovely Room,4590285,Yvonne,Whitehorse,-37.847670979946734,145.1517060546458,Private room,55
870879,LOVELY ROOM,4590285,Yvonne,Whitehorse,-37.84847749815432,145.15333929000653,Private room,64
872081,B&B In A Beautiful Rain Forest by Olinda Village,4600409,Michael,Yarra Ranges,-37.855480104266846,145.36553144048233,Private room,130
872297,Quiet Spot - Close to City & Beach,4071630,Penny,Port Phillip,-37.83332973907478,144.9417258045709,Private room,75
872302,Modern Studio Apart. own bathroom,4071630,Penny,Port Phillip,-37.83143863674696,144.9401506097211,Private room,75
874165,St Kilda Glam Parkside 2BR APT+PARKING+WIFI+AC,50121,Frank & Vince,Port Phillip,-37.85894839384794,144.9802579387664,Entire home/apt,179
875444,"*Perfectly Located Functional Apt, Steps Away from Albert Park*",4621990,Chris,Port Phillip,-37.83551670973115,144.96886442607348,Entire home/apt,119
875913,Richmond Super Central 1BR APT+WIFI+AC,50121,Frank & Vince,Yarra,-37.820672554705006,144.993647933238,Entire home/apt,129
881242,Beautiful home - Melbourne,2262538,Emma,Darebin,-37.77543200606224,145.0226149611186,Entire home/apt,140
882704,Spacious double room. 15 min to CBD.,4625432,Ophelia,Manningham,-37.774009391490395,145.11021485513706,Private room,62
887320,Queen bed 10 Mins from Melb Airport,210716,Theresa,Brimbank,-37.72087224983623,144.8598611617205,Private room,54
887782,Lovely room,4590285,Yvonne,Whitehorse,-37.84842227822882,145.1534042851343,Private room,65
890726,St Kilda Beach Acland St Studio,2423998,Kristina,Port Phillip,-37.8629349099943,144.97299142364236,Entire home/apt,84
892787,"(4) 1bd apt, 3 min walk from MCG",1612516,Haydn,Melbourne,-37.81479508763955,144.98618830875435,Entire home/apt,100
895688,Comfortable home in quiet suburb,3418238,Carol,Moonee Valley,-37.74164920128717,144.895937172971,Private room,75
905969,"Explore Fitzroy from Delightful, Light House",4848120,Katrina,Yarra,-37.803576651222095,144.98161067268586,Entire home/apt,251
906586,Top views.3BR/2BTH Sub-penthse nrCasino+wifi+carpk,4853169,Jason,Melbourne,-37.82412507489055,144.96305777774404,Entire home/apt,320
907354,My Loft Room South Yarra    Botanic Gardens,4859910,Milo,Melbourne,-37.83763683425606,144.97987035475867,Private room,84
908963,My Studio Room South Yarra Botanic Gardens,4859910,Milo,Melbourne,-37.83609808099174,144.97779721407704,Private room,84
908981,My Petite Room South Yarra  Botanic Gardens,4859910,Milo,Melbourne,-37.83781999384866,144.97886401647392,Private room,75
911079,Leigh's Place,4910818,Leigh,Stonnington,-37.84943447471713,145.000258437313,Private room,84
911167,Relaxing room on the Eastern side,4889343,Zoltan And Beata,Knox,-37.9337910611604,145.24139829009908,Private room,47
911365,Carlton Gardens House,2877348,Jackie,Melbourne,-37.80172663796795,144.9715586400553,Entire home/apt,343
912966,The Perfect City Pad -Flinders Lane,3978393,Dione,Melbourne,-37.8141207070379,144.97269112641632,Entire home/apt,170
913004,The Penthouse Apt in the block!,2027601,Bill,Port Phillip,-37.863544903790576,144.97494945880382,Entire home/apt,140
920179,Caretaker's Cottage @ Como Cottages,4944974,Mr Brett,Yarra Ranges,-37.85131035994656,145.36311168465417,Entire home/apt,195
921611,"Shop, Eat, and Stay in a Luxury Boutique Penthouse Apartment",3570625,Kim,Melbourne,-37.815303812879755,144.96669263033567,Entire home/apt,190
926682,CBD Studio + Heated Rooftop Pool (I),4986236,John,Melbourne,-37.80903134578027,144.96444104328586,Entire home/apt,119
928684,Retro St. Kilda Townhouse in Unbeatable Location!,2542055,Dallas,Port Phillip,-37.87409054174065,144.97979950433117,Entire home/apt,75
930037,Villetta (Luxury Apartment),5009174,Andrea,Melbourne,-37.79585364062642,144.9676917205568,Entire home/apt,145
932918,Spacious Caulfield Park Townhouse,624031,Audrey,Glen Eira,-37.870139767961774,145.02409592941135,Entire home/apt,190
933044,"Spacious, Bright Apartment in CBD",5029873,Jennifer,Melbourne,-37.8145453337008,144.96266862763306,Entire home/apt,180
936283,"Location, Views and Style",1710397,Amanda,Port Phillip,-37.86138507377141,144.98460114812414,Entire home/apt,174
936302,Location and Bay Views,1710397,Amanda,Port Phillip,-37.86038205918464,144.9833385703557,Entire home/apt,174
938088,"(3) Stylish, East Melb 1bed apt",1612516,Haydn,Melbourne,-37.812901712740775,144.98556515092227,Entire home/apt,109
938326,"Quiet, inner-city garden room.",5067558,Joe,Yarra,-37.79828104743761,144.9990409662529,Private room,84
941483,Healesville Haven 2 brm 2 bathroom,5090386,Janine,Yarra Ranges,-37.65658019229043,145.5276904786989,Entire home/apt,161
944235,Bright Gertrude St Studio Apartment,1000796,William,Yarra,-37.80419602610635,144.9768016370617,Entire home/apt,145
947806,ZPrivate room in City Resort,5138361,Bronnie And Neil,Melbourne,-37.82529912161425,144.96708552952526,Private room,90
948081,A cocoon in the heart of St Kilda,5140385,Lisa,Port Phillip,-37.86503826126225,144.98500157730865,Private room,75
952100,Fantastic Apt - Fabulous Northcote!,4228692,Claire,Darebin,-37.76732616274905,144.99976366894407,Entire home/apt,100
954106,Carr's Cottage Ringwood North,5181787,Judy,Maroondah,-37.79804199812051,145.22271800400145,Entire home/apt,83
956968,Vintage Fitzroy townhouse near Brunswick St,5203095,Tania,Yarra,-37.788655574422606,144.9771231838963,Entire home/apt,180
957284,Wiggley Bottom Farm Cottage,5205726,Gillie,Yarra Ranges,-37.700759498943675,145.52807563536464,Entire home/apt,270
958631,Riverside Hideaway - Private bathroom + WiFi,5216487,Nic,Yarra,-37.78361976277138,145.0166230561377,Private room,69
960498,"Close to City,MCG,Rod Laver Arena, Parks,Gardens",5229572,Roy,Melbourne,-37.81649444056714,144.97723676015107,Entire home/apt,190
964490,Roof room,1944622,Nicholas,Melbourne,-37.81558949305491,144.9678276347446,Entire home/apt,75
964548,Melb PenthouseApart.(2BR+WIFI+CARP),3721646,Alex,Port Phillip,-37.83577044953738,144.97468967102998,Entire home/apt,169
966901,Charismatic Cottage - yes please!,932976,Jayne,Boroondara,-37.80671762795891,145.0359317298719,Entire home/apt,165
971698,Garden Oasis on Gertrude Street,1000796,William,Yarra,-37.806177168212244,144.97631363749696,Entire home/apt,174
978562,Best West of Melbourne WiFi & Spa 3,1533260,Ryan,Brimbank,-37.78342685886793,144.7567001027121,Private room,46
980716,Small Home in a bush setting,5370551,Lyn,Nillumbik,-37.67854433960917,145.16633304296755,Private room,55
982452,GRAND PRIX PERFECT,5382488,Will,Port Phillip,-37.85376122973598,144.96210644792689,Entire home/apt,1024
982577,Stylish Studio Apartment in Toorak,3705064,Ardhene,Stonnington,-37.842988555922545,145.00974014374677,Entire home/apt,84
984021,"(2) Stylish, East Melb 1bed apt",1612516,Haydn,Melbourne,-37.8130655740291,144.98788316089835,Entire home/apt,109
985644,50s Style Beauty in Trendy St Kilda,5408355,Chris,Port Phillip,-37.87104795270973,144.98246555019065,Entire home/apt,190
985656,Amazing Malvern,1038237,Ian,Glen Eira,-37.868941369093434,145.02798609835162,Private room,54
986403,beach boulevard city skyline,3004635,Dorothy,Port Phillip,-37.85783589949497,144.9682408827847,Private room,109
988366,"Ravishing Richmond, Beautiful Bowen",5425629,Bella,Yarra,-37.816319714412295,144.99466615822118,Private room,64
990795,19th Century Terrace with Ensuites,5441565,IanJ,Melbourne,-37.80147666197538,144.96877095403107,Private room,109
995402,A whole Apt in heart of St Kilda,5140385,Lisa,Port Phillip,-37.8645878559512,144.98559296448676,Entire home/apt,152
997505,Comfortable Elegance in Ivanhoe,1635845,Susanne,Banyule,-37.78306674816073,145.0400483240347,Entire home/apt,105
997517,Kanturk Country Retreat hideaway,5247469,Sally (And Gary),Frankston,-38.189773953607265,145.20910430432644,Private room,1250
999067,"The Stables, Island of Richmond",5491435,Ione,Yarra,-37.81970457867647,144.9912536533251,Entire home/apt,100
999115,Melbourne Funky Flinders Lane ❤️of the CBD,5491747,Karen,Melbourne,-37.81621109388515,144.9634946640058,Entire home/apt,145
999305,"Stroll to Monash Uni, Clayton. Melb",5492859,Henry,Monash,-37.91952365882909,145.13110532250548,Private room,42
1001457,Docklands Apartment with River Views,5507453,Ines,Melbourne,-37.82256340229319,144.95140950782064,Entire home/apt,251
1001739,"Private room 1, Box Hill, Melbourne",5509449,Richard,Whitehorse,-37.80502382414241,145.13164277248387,Private room,46
1002094,Heart of the CBD,1764883,Jacqui And David,Melbourne,-37.81058720475417,144.97182318490292,Entire home/apt,170
1004260,Apartment in Fitzroy Melbourne,5523791,Jonathan,Yarra,-37.80112777769484,144.9772565950694,Entire home/apt,100
1009526,Central South Yarra Comfy Apartment,5553732,Peter And Pam,Stonnington,-37.839596201004134,145.00006742592666,Private room,84
1009543,Gem Apartments One Bedroom w Views,5553847,Kellie,Melbourne,-37.82643523499691,144.95633793242678,Entire home/apt,230
1009577,Best Melbourne Location - Carlton,4971509,Nadeen,Melbourne,-37.79993745627869,144.9676341092882,Private room,87
1009764,Melbourne City 1 Bedroom Apartment,5555223,Teresa,Melbourne,-37.82137088430853,144.95354428886975,Entire home/apt,136
1012462,"Honey Apt 1 – 2BR, 4 REAL BEDS - City Centre",5570306,Kirstin,Melbourne,-37.8187357842186,144.96219499171949,Entire home/apt,217
1019243,Bedroom with Ensuite at Ivanhoe,1635845,Susanne,Banyule,-37.77990292791809,145.04243154619547,Private room,75
1019387,2 BR  SELF CONT. MODERN APARTMENT,5309946,Jill & Graeme,Boroondara,-37.85574784405238,145.0704105992695,Entire home/apt,109
1019415,Beautiful Cottage Home in Kew,4215071,Michael,Boroondara,-37.81213031374352,145.04417171882426,Entire home/apt,199
1024812,A Clean Private Room In Tarneit,5642324,Jonny,Wyndham,-37.84576423603041,144.66857768198835,Private room,75
1040233,"A short walk to the train, beach and bike track",3211518,Robert,Bayside,-37.94507098145152,145.01190103369578,Entire home/apt,84
1040236,TRENDY MODERN 2 BR APARTMENT,5309946,Jill & Graeme,Boroondara,-37.855175863584115,145.07035104097756,Entire home/apt,109
1046449,"Private Room 2 in Box Hill, Melbourne",5509449,Richard,Whitehorse,-37.806513648370064,145.13025348238938,Private room,46
1054730,Summer Brighton Cottage 20min stroll to beach,5808523,Sally,Bayside,-37.918241668585985,144.99880823066223,Private room,75
1057401,Modern Bayside Studio Apartment,5824112,Fiona,Kingston,-37.99592278699111,145.0959041029202,Entire home/apt,75
1058005,"Stunning 1BD, 1 bath apartment in trendy Prahran",5826019,Elie,Stonnington,-37.85477493302684,145.00639202954648,Entire home/apt,195
1061196,Beautiful Fitzroy Getaway,1701103,Joanne,Yarra,-37.799097591010195,144.98198950571992,Entire home/apt,251
1061439,Queen room w/private shower 10minsCBD tram@door,5843865,Dianne,Melbourne,-37.79904959168497,144.94536148204162,Private room,68
1064493,Stylish St Kilda Studio (Brand New),2708837,Jack,Port Phillip,-37.86935192711461,144.97962295256653,Entire home/apt,96
1064503,Room with priva L shaped courtayrd,2027601,Bill,Stonnington,-37.88394435856083,145.06254111858956,Private room,40
1067281,Highett House Beaubay Pet & Child,5869866,Claire  - Beau Bay Houses Owner/Ope,Kingston,-37.95697462511241,145.05610259106734,Entire home/apt,299
1072806,"Alphington convenience, parking, private bathroom",5901274,Kathy,Darebin,-37.77772660981799,145.02796351277016,Private room,62
1077126,Private room in Melbourne Northeast,5927414,Armita,Banyule,-37.707889837878625,145.10227331702197,Private room,36
